65,125
67,84
108,82
110,39
93,39
92.68106,65
25.215202,65
24.944794,89.82438
47.658752,89.82438
48.064358,22.533794
72.80635,22.844599
73.482346,48.797367
-53.472435,48.486423
-61.854965,58.898613
-67.533455,64.804016
-72.535934,67.445984
-79.566444,69.3108
-86.056145,70.08795
-94.84429,64.33781
-98.765144,60.60817
-101.198784,55.013573
-102.01,49.418976
-102.01,44.29058
-98.90035,36.52036
-93.22186,32.013573
-89.4362,29.83781
-85.10973,27.040583
-79.29605,25.486567
-74.42877,23
-71.319115,19.425623
-70.778305,13.675763
-71.85993,10.56759
-75.104774,8.547229
-81.188866,7.6149597
-89.4362,7.6149597
-93.086655,8.702771
-98.90035,11.810803
-102.95641,14.297369
-107.28288,18.18241
-111.33894,22.844599
-114.854195,25.95277
-118.09905,31.391827
-119.72147,37.918976
-120.66789,46.621605
-120.8031,54.858173
-119.58628,59.209557
-118.36946,64.33781
-115.2598,68.06759
-110.392525,74.43919
-106.87727,78.479774
-103.226814,81.27701
-99.71156,82.831024
-95.24989,84.54058
-91.46423,86.25
-87.00256,87.95956
-83.75771,88.58116
-78.89044,88.58116
-74.699165,88.58116
-71.589516,88.114815
-68.344666,87.02701
-65.099815,85.78379
-62.26057,84.38518
-58.069313,81.43241
-53.06683,78.01357
-50.63319,76.304016
-46.57713,74.5946
-44.549095,74.5946
-42.92667,75.83781
-40.087425,77.54737
-38.1946,80.18919
-37.518593,82.364815
-38.059395,85.78379
-39.41142,88.58116
-40.49303,91.53379
-44.4139,94.486565
-49.686783,98.0608
-53.878044,100.85817
-58.610115,103.5
-67.533455,105.67562
-76.4568,108.47299
-80.91847,108.628395
-88.76019,107.695984
-93.357056,106.76357
-102.82121,104.58781
-108.2293,101.63518
-114.719,96.97299
-121.3439,92.4662
-130.26724,85.47299
-134.72891,74.5946
-136.48654,68.8446
-139.32579,61.074375
-139.7314,53.77036
-139.8666,47.08781
-139.59619,38.38518
-138.24417,33.101383
-135.26973,26.263575
-132.43048,18.33781
-128.23921,12.743213
-123.91274,9.324377
-120.532684,4.3513856
-118.504654,-55.324234
-93.49226,-55.635178
-92.81625,-72.729774
-111.74455,-75.2162
-111.609344,-93.24321
-82.5409,-91.8446
-80.24246,-31.081024
-48.064358,-28.594458
-47.658752,-46.310802
-60.773354,-47.709415
-63.883,-51.75
-62.26057,-72.26357
-24.539186,-72.729774
-25.215195,-91.378395
-45.63072,-91.68919
-45.90112,-58.121605
6.9629154,-56.87839
20.618319,-55.47978
28.730448,-53.304016
35.896164,-53.304016
41.304245,-54.70263
44.14349,-59.520218
51.173996,-87.02701
49.010765,-96.50678
45.90111,-99.614815
43.332275,-101.479774
37.112984,-101.94584
32.516117,-102.25678
28.32484,-100.39182
23.592777,-94.02022
22.37596,-88.27022
22.511154,-82.20942
25.62081,-76.77022
30.488087,-73.97299
39.68182,-70.39861
47.253143,-66.047226
54.554058,-63.871605
71.724724,-55.79044
83.35211,-51.905262
92.545845,-49.26343
100.657974,-47.398613
109.44612,-46.310802
119.58628,-41.493214
121.884705,-38.38504
123.64234,-31.858032
123.37193,-25.486425
121.2087,-20.97964
118.639854,-17.405401
112.555756,-14.608032
107.95889,-13.209417
102.686005,-15.074237
99.035545,-19.891827
97.95394,-22.844599
97.27792,-25.641827
96.73712,-30.77022
96.73712,-37.76343
98.90035,-45.06759
99.98197,-50.506786
100.79319,-58.277008
101.06358,-65.114815
101.06358,-73.97299
100.92838,-77.39182
99.98197,-85.93919
97.27792,-89.668976
92.14024,-94.64182
88.35458,-98.83781
86.461754,-101.479774
83.48731,-105.67562
83.35211,-108.78379
82.5409,-115.155396
82.27049,-124.16883
next
-148.11392,56.722992
-120.12708,83.14197
-102.95641,96.97299
-83.352104,101.01357
-59.150925,102.412186
-39.546623,102.25678
1.014016,101.01357
47.929142,85.162186
75.23998,67.445984
100.38758,34.5
127.157585,3.8851805
134.99933,-33.256786
134.18811,-50.972992
109.04051,-64.64861
70.237495,-82.364815
55.906075,-103.18919
54.01324,-113.290436
next
-148.11392,37.141827
-133.10649,47.709415
-113.366974,65.581024
-104.443634,73.662186
-86.596954,83.76357
-45.90112,92.1554
-31.704897,85.00678
16.291862,72.57438
25.756006,73.81759
31.840101,84.695984
32.921726,94.17562
38.73541,103.18919
45.765915,108.93919
59.556534,110.95941
69.56149,106.918976
85.10973,93.554016
83.75772,73.81759
76.86241,63.4054
67.53346,73.04058
63.74779,90.445984
54.689255,97.9054
38.73541,81.121605
26.83763,56.56759
5.205276,47.243214
-23.86317,52.527008
-43.467484,60.918976
-69.15588,58.121605
-109.85172,32.47978
-137.70335,27.972992
-148.11392,27.972992
next
-148.11392,23.466345
-113.50218,16.783794
-16.562263,26.88518
12.506191,30.459557
42.250652,38.22978
50.903603,48.02022
74.02316,49.263573
91.86985,31.858171
102.1452,9.790582
106.60687,-6.9932127
105.25486,-11.5
97.007515,-16.162048
82.405685,-11.344598
69.291084,-3.2634337
57.798912,16.162188
57.25809,24.08781
56.04127,29.68241
60.50294,36.36496
73.752754,36.209415
79.566444,31.547369
81.459274,29.216204
84.433716,20.824377
89.300995,9.013574
92.545845,-1.3986145
90.517815,-5.7498593
84.97454,-5.9054017
82.676094,-4.6621885
77.67362,-0
70.507904,7.4594173
66.857445,14.141968
65.91104,19.581163
65.91104,23
66.181435,25.175623
68.61507,26.418976
70.91351,27.351385
74.15836,26.729778
77.67362,23.466345
79.29605,20.20277
79.972046,13.986425
80.51287,6.837811
74.02316,8.858172
71.319115,14.45263
70.507904,19.891827
73.752754,21.290583
75.104774,17.871607
72.80635,18.18241
next
-142.02983,12.432409
